Molecule|Datafile|Disp2 (CCD)|Disp20|Disp21|Disp22 (S) (CCD)|Disp22 (SDQ)|Disp22 (T)|Disp22 (T) (CCD)|Dispersion|Electrostatics|Elst10,r|Elst12,r|Est. Disp22 (T)|Exch-Disp20|Exch-Ind20,r|Exch-Ind22|Exch10|Exch10(S^2)|Exch11(S^2)|Exch12(S^2)|Exchange|Ind20,r|Induction|InteractionEnergy|delta HF,r (2)|delta MP2,r (2)
methylammonium#methylammonium|0305|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.788995|238.012|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.042163|N/A|-4.752|232.513|N/A|N/A
methylammonium#methylammonium|0306|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.707363|234.737|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0302487|N/A|-4.474|229.586|N/A|N/A
methylammonium#methylammonium|0307|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.652749|232.34|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0235643|N/A|-4.278|227.432|N/A|N/A
methylammonium#methylammonium|0308|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.603131|229.991|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0183465|N/A|-4.093|225.313|N/A|N/A
methylammonium#methylammonium|0309|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.54385|226.932|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0131289|N/A|-3.862|222.539|N/A|N/A
methylammonium#methylammonium|0324|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.041|274.717|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|1.002|N/A|-9.543|263.134|N/A|N/A
methylammonium#methylammonium|0325|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.769|271.71|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.802234|N/A|-9.052|260.691|N/A|N/A
methylammonium#methylammonium|0326|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.525|268.763|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.642015|N/A|-8.594|258.286|N/A|N/A
methylammonium#methylammonium|0327|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.306|265.873|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.513355|N/A|-8.165|255.915|N/A|N/A
methylammonium#methylammonium|0328|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.108|263.04|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.410146|N/A|-7.764|253.578|N/A|N/A
methylammonium#methylammonium|0329|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.929|260.262|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.327424|N/A|-7.388|251.272|N/A|N/A
methylammonium#methylammonium|0330|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.768|257.54|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.261187|N/A|-7.036|248.998|N/A|N/A
methylammonium#methylammonium|0331|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.622|254.871|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.2082|N/A|-6.704|246.753|N/A|N/A
methylammonium#methylammonium|0332|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.491|252.255|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.165847|N/A|-6.393|244.537|N/A|N/A
methylammonium#methylammonium|0333|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.371|249.689|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.132023|N/A|-6.101|242.35|N/A|N/A
methylammonium#methylammonium|0334|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.263|247.174|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.105031|N/A|-5.825|240.192|N/A|N/A
methylammonium#methylammonium|0335|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.164|244.708|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0835063|N/A|-5.565|238.062|N/A|N/A
methylammonium#methylammonium|0336|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.075|242.288|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0663529|N/A|-5.320|235.96|N/A|N/A
methylammonium#methylammonium|0337|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.993459|239.916|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0526912|N/A|-5.089|233.886|N/A|N/A
methylammonium#methylammonium|0338|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.919256|237.588|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0418165|N/A|-4.870|231.84|N/A|N/A
methylammonium#fluoride|0000|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-33.947|-631.86|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|201.043|N/A|-149.839|-614.602|N/A|N/A
methylammonium#fluoride|0002|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-35.905|-643.575|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|219.256|N/A|-158.362|-618.586|N/A|N/A
methylammonium#fluoride|0020|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.590|-446.622|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|24.964|N/A|-32.407|-462.655|N/A|N/A
methylammonium#fluoride|0021|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-10.608|-358.092|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|29.798|N/A|-27.609|-366.51|N/A|N/A
methylammonium#fluoride|0022|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.831|-416.024|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.473|N/A|-25.501|-433.883|N/A|N/A
methylammonium#fluoride|0023|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.171|-321.392|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.681|N/A|-15.563|-335.445|N/A|N/A
methylammonium#fluoride|0024|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.413|-329.115|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.623|N/A|-19.508|-341.412|N/A|N/A
methylammonium#fluoride|0025|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.188|-376.621|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.478|N/A|-17.853|-392.184|N/A|N/A
methylammonium#fluoride|0026|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.221|-356.194|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.145|N/A|-14.752|-370.023|N/A|N/A
methylammonium#fluoride|0027|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.929|-439.822|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|21.681|N/A|-31.510|-457.58|N/A|N/A
methylammonium#fluoride|0028|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.260|-431.027|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|17.650|N/A|-28.634|-449.271|N/A|N/A
methylammonium#fluoride|0029|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.150|-316.353|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.454|N/A|-17.013|-330.061|N/A|N/A
methylammonium#fluoride|0030|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.868|-403.242|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10.209|N/A|-22.960|-420.86|N/A|N/A
methylammonium#fluoride|0031|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.472|-303.72|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.252|N/A|-13.009|-315.95|N/A|N/A
methylammonium#fluoride|0032|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.346|-299.815|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.086|N/A|-13.235|-311.31|N/A|N/A
methylammonium#fluoride|0033|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.379|-287.1|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.033|N/A|-10.968|-297.414|N/A|N/A
methylammonium#fluoride|0034|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-11.774|-373.794|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|36.068|N/A|-28.919|-378.419|N/A|N/A
methylammonium#fluoride|0035|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.934|-416.28|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.419|N/A|-26.866|-435.66|N/A|N/A
methylammonium#fluoride|0036|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.705|-414.528|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.358|N/A|-24.732|-431.608|N/A|N/A
methylammonium#fluoride|0037|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.630|-322.81|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|11.353|N/A|-18.137|-335.225|N/A|N/A
methylammonium#fluoride|0038|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.279|-354.786|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.210|N/A|-16.577|-370.432|N/A|N/A
methylammonium#fluoride|0039|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.219|-354.781|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.083|N/A|-15.422|-369.339|N/A|N/A
methylammonium#fluoride|0040|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.803|-348.936|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.332|N/A|-15.656|-364.062|N/A|N/A
methylammonium#fluoride|0041|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-9.877|-458.911|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|30.905|N/A|-33.478|-471.361|N/A|N/A
methylammonium#fluoride|0042|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.589|-333.535|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|15.085|N/A|-20.974|-346.013|N/A|N/A
methylammonium#fluoride|0043|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.383|-434.316|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|19.721|N/A|-27.493|-449.47|N/A|N/A
methylammonium#fluoride|0044|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.335|-360.434|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.842|N/A|-18.991|-376.919|N/A|N/A
methylammonium#fluoride|0045|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.611|-357.508|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.341|N/A|-17.261|-374.038|N/A|N/A
methylammonium#fluoride|0046|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.317|-357.248|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.262|N/A|-15.662|-371.966|N/A|N/A
methylammonium#fluoride|0047|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.431|-300.745|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.215|N/A|-13.322|-312.283|N/A|N/A
methylammonium#fluoride|0048|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.825|-347.727|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|23.530|N/A|-25.463|-358.486|N/A|N/A
methylammonium#fluoride|0049|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.390|-324.53|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|11.263|N/A|-19.869|-338.527|N/A|N/A
methylammonium#fluoride|0050|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.346|-335.946|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.973|N/A|-19.480|-347.8|N/A|N/A
methylammonium#fluoride|0051|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.765|-315.194|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.895|N/A|-16.528|-327.592|N/A|N/A
methylammonium#fluoride|0052|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.978|-325.6|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|12.239|N/A|-18.656|-337.995|N/A|N/A
methylammonium#fluoride|0053|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.250|-378.018|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.641|N/A|-17.862|-393.489|N/A|N/A
methylammonium#fluoride|0054|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.232|-295.595|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|2.742|N/A|-10.851|-305.937|N/A|N/A
methylammonium#fluoride|0200|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.695|-412.535|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|12.140|N/A|-33.692|-439.781|N/A|N/A
methylammonium#fluoride|0201|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.570|-410.886|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|11.728|N/A|-33.171|-437.899|N/A|N/A
methylammonium#fluoride|0202|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.449|-409.253|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|11.330|N/A|-32.661|-436.032|N/A|N/A
methylammonium#fluoride|0203|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.330|-407.635|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10.946|N/A|-32.160|-434.179|N/A|N/A
methylammonium#fluoride|0204|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.214|-406.032|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10.576|N/A|-31.670|-432.34|N/A|N/A
methylammonium#fluoride|0205|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.100|-404.445|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10.218|N/A|-31.188|-430.515|N/A|N/A
methylammonium#fluoride|0206|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.990|-402.872|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.873|N/A|-30.716|-428.704|N/A|N/A
methylammonium#fluoride|0207|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.881|-401.313|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.540|N/A|-30.253|-426.908|N/A|N/A
methylammonium#fluoride|0208|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.775|-399.769|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.219|N/A|-29.799|-425.125|N/A|N/A
methylammonium#fluoride|0209|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.671|-398.239|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.909|N/A|-29.353|-423.355|N/A|N/A
methylammonium#fluoride|0210|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.570|-396.723|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.610|N/A|-28.916|-421.599|N/A|N/A
methylammonium#fluoride|0211|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.471|-395.22|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.321|N/A|-28.487|-419.857|N/A|N/A
methylammonium#fluoride|0212|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.375|-393.731|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.042|N/A|-28.065|-418.129|N/A|N/A
methylammonium#fluoride|0213|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.280|-392.254|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.773|N/A|-27.652|-416.414|N/A|N/A
methylammonium#fluoride|0214|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.188|-390.791|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.513|N/A|-27.246|-414.712|N/A|N/A
methylammonium#fluoride|0215|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.098|-389.34|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.262|N/A|-26.848|-413.023|N/A|N/A
methylammonium#fluoride|0216|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.010|-387.902|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|7.020|N/A|-26.456|-411.348|N/A|N/A
methylammonium#fluoride|0217|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.924|-386.476|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.786|N/A|-26.072|-409.686|N/A|N/A
methylammonium#fluoride|0218|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.840|-385.062|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.560|N/A|-25.695|-408.036|N/A|N/A
methylammonium#fluoride|0219|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.757|-383.659|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.342|N/A|-25.325|-406.399|N/A|N/A
methylammonium#fluoride|0220|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.677|-382.269|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|6.131|N/A|-24.961|-404.775|N/A|N/A
methylammonium#fluoride|0221|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.598|-380.89|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.928|N/A|-24.603|-403.164|N/A|N/A
methylammonium#fluoride|0222|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.521|-379.523|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.732|N/A|-24.252|-401.565|N/A|N/A
methylammonium#fluoride|0223|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.446|-378.166|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.542|N/A|-23.907|-399.978|N/A|N/A
methylammonium#fluoride|0224|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.372|-376.821|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.359|N/A|-23.568|-398.402|N/A|N/A
methylammonium#fluoride|0225|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.300|-375.486|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.182|N/A|-23.235|-396.84|N/A|N/A
methylammonium#fluoride|0226|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.230|-374.163|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.011|N/A|-22.908|-395.289|N/A|N/A
methylammonium#fluoride|0227|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.161|-372.849|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.846|N/A|-22.586|-393.75|N/A|N/A
methylammonium#fluoride|0228|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.094|-371.546|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.686|N/A|-22.270|-392.224|N/A|N/A
methylammonium#fluoride|0229|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.028|-370.254|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.532|N/A|-21.959|-390.709|N/A|N/A
methylammonium#fluoride|0230|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.964|-368.971|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.383|N/A|-21.653|-389.205|N/A|N/A
methylammonium#fluoride|0231|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.902|-367.699|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.239|N/A|-21.352|-387.713|N/A|N/A
methylammonium#fluoride|0232|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.841|-366.436|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|4.100|N/A|-21.057|-386.233|N/A|N/A
methylammonium#fluoride|0233|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.781|-365.183|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.966|N/A|-20.766|-384.764|N/A|N/A
methylammonium#fluoride|0234|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.722|-363.939|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.836|N/A|-20.481|-383.306|N/A|N/A
methylammonium#fluoride|0235|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.575|-423.62|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|15.203|N/A|-37.328|-452.32|N/A|N/A
methylammonium#fluoride|0236|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.442|-422.001|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|14.723|N/A|-36.782|-450.502|N/A|N/A
methylammonium#fluoride|0237|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.312|-420.397|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|14.259|N/A|-36.246|-448.696|N/A|N/A
methylammonium#fluoride|0238|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.184|-418.808|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.810|N/A|-35.720|-446.902|N/A|N/A
methylammonium#fluoride|0249|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.946|-402.243|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.738|N/A|-30.529|-427.979|N/A|N/A
methylammonium#fluoride|0250|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.847|-400.814|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.435|N/A|-30.106|-426.331|N/A|N/A
methylammonium#fluoride|0251|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.749|-399.397|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|9.143|N/A|-29.690|-424.694|N/A|N/A
methylammonium#fluoride|0252|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.654|-397.992|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.860|N/A|-29.282|-423.069|N/A|N/A
methylammonium#fluoride|0253|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.562|-396.599|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.585|N/A|-28.880|-421.455|N/A|N/A
methylammonium#fluoride|0254|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.471|-395.217|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.320|N/A|-28.486|-419.853|N/A|N/A
methylammonium#fluoride|0255|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.382|-393.846|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.063|N/A|-28.098|-418.263|N/A|N/A
methylammonium#fluoride|0278|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.776|-365.083|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.955|N/A|-20.743|-384.646|N/A|N/A
methylammonium#fluoride|0279|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.722|-363.939|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.836|N/A|-20.481|-383.306|N/A|N/A
methylammonium#fluoride|0280|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-24.286|-563.328|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|123.275|N/A|-58.333|-522.672|N/A|N/A
methylammonium#fluoride|0281|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-20.873|-540.444|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|97.521|N/A|-52.482|-516.278|N/A|N/A
methylammonium#fluoride|0282|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-17.960|-520.158|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|77.286|N/A|-47.404|-508.236|N/A|N/A
methylammonium#fluoride|0283|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-15.471|-501.991|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|61.361|N/A|-42.985|-499.085|N/A|N/A
methylammonium#fluoride|0284|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-13.338|-485.568|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|48.806|N/A|-39.122|-489.222|N/A|N/A
methylammonium#fluoride|0285|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-11.508|-470.594|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|38.888|N/A|-35.732|-478.946|N/A|N/A
methylammonium#fluoride|0286|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-9.938|-456.837|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|31.040|N/A|-32.739|-468.475|N/A|N/A
methylammonium#fluoride|0287|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.588|-444.113|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|24.817|N/A|-30.082|-457.966|N/A|N/A
methylammonium#fluoride|0288|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.428|-432.272|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|19.873|N/A|-27.710|-447.537|N/A|N/A
methylammonium#fluoride|0289|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.428|-421.198|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|15.937|N/A|-25.579|-437.268|N/A|N/A
methylammonium#fluoride|0290|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.569|-410.793|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|12.800|N/A|-23.656|-427.219|N/A|N/A
